SUCURSAL,FECHA,HORA,FOLIO_CORTE,CAJA,CAJERO,FONDO_INICIAL,VENTAS_TOTALES_NETAS,RETIROS,SISTEMA_DEBE_HABER,REAL_CONTADO,DIFERENCIA,PAGO_DEBITO,PAGO_CREDITO,PAGO_EFECTIVO_CALC,FUE_MODIFICADO,USUARIO_MODIF,FECHA_MODIF
Tienda 3,2023-12-04,19:11:54.997000,Corte 4897,Caja 4,Cajero 8,1450.29,1342.71,0.0,2793.34,2813.23,1.65,0.0,440.67,893.51,NO,Admin 1,INFORMACION_PROTEGIDA
Tienda 3,2023-12-05,16:12:25.238000,Corte 4898,Caja 4,Cajero 8,1997.64,1213.62,0.0,3183.97,3259.51,-0.27,0.0,0.0,1190.56,SI,Admin 8,INFORMACION_PROTEGIDA
Tienda 3,2023-12-05,19:08:51.030000,Corte 4899,Caja 4,Cajero 8,1299.87,412.32,0.0,1721.57,1738.24,-2.09,21.72,0.0,385.36,NO,Admin 1,INFORMACION_PROTEGIDA
Tienda 3,2023-12-06,15:54:22.176000,Corte 4900,Caja 4,Cajero 8,1667.27,2591.93,67.6,4215.87,4202.73,-0.5,804.48,0.0,1803.25,SI,Admin 8,INFORMACION_PROTEGIDA
Tienda 3,2023-12-06,19:07:54.961000,Corte 4901,Caja 4,Cajero 8,2047.41,181.86,0.0,2205.38,2207.09,0.31,0.0,0.0,184.86,SI,Admin 8,INFORMACION_PROTEGIDA
Tienda 3,2023-12-07,15:54:53.722000,Corte 4902,Caja 4,Cajero 8,1894.13,2263.92,0.0,4173.38,4095.68,0.27,44.19,130.06,2070.54,SI,Admin 8,INFORMACION_PROTEGIDA
Tienda 3,2023-12-07,19:07:21.521000,Corte 4903,Caja 4,Cajero 8,2012.53,455.22,0.0,2493.46,2514.44,4.83,0.0,49.05,400.48,NO,Admin 1,INFORMACION_PROTEGIDA
Tienda 3,2023-12-08,15:54:07.676000,Corte 4904,Caja 4,Cajero 8,2006.44,1812.67,0.0,3758.61,3819.1,2.16,298.71,60.55,1451.87,NO,Admin 1,INFORMACION_PROTEGIDA
Tienda 3,2023-12-08,19:09:44.330000,Corte 4905,Caja 4,Cajero 8,2299.85,489.64,0.0,2810.19,2842.2,-1.28,0.0,0.0,495.32,NO,Admin 1,INFORMACION_PROTEGIDA
Tienda 3,2023-12-09,19:24:21.855000,Corte 4906,Caja 4,Cajero 8,2031.85,2278.76,0.0,4286.25,4327.86,-2.71,125.59,0.0,2141.27,SI,Admin 8,INFORMACION_PROTEGIDA
Tienda 3,2023-12-10,16:11:12.850000,Corte 4907,Caja 4,Cajero 8,2031.96,1866.69,0.0,3836.99,3912.47,0.76,0.0,0.0,1860.27,SI,Admin 8,INFORMACION_PROTEGIDA
Tienda 3,2023-12-11,16:14:10.209000,Corte 4908,Caja 4,Cajero 8,2540.78,2140.28,191.05,4485.22,4478.5,0.81,0.0,0.0,2124.67,SI,Admin 8,INFORMACION_PROTEGIDA
Tienda 3,2023-12-11,19:00:09.810000,Corte 4909,Caja 4,Cajero 8,2346.96,858.76,0.0,3210.32,3192.19,-1.74,0.0,0.0,879.88,NO,Admin 1,INFORMACION_PROTEGIDA
Tienda 3,2023-12-12,16:03:16.401000,Corte 4910,Caja 4,Cajero 8,2068.2,2166.19,0.0,4202.93,4202.94,0.64,55.13,54.36,2062.81,SI,Admin 8,INFORMACION_PROTEGIDA
Tienda 3,2023-12-12,19:03:35.433000,Corte 4911,Caja 4,Cajero 8,1964.31,314.98,0.0,2260.61,2276.84,0.0,18.2,0.0,297.49,NO,Admin 1,INFORMACION_PROTEGIDA
Tienda 3,2023-12-13,15:12:07.315000,Corte 4912,Caja 4,Cajero 8,1860.77,1453.56,0.0,3281.69,3306.03,1.48,15.23,0.0,1408.88,NO,Admin 1,INFORMACION_PROTEGIDA
Tienda 3,2023-12-13,19:09:56.174000,Corte 4913,Caja 4,Cajero 8,2192.64,807.96,0.0,2994.58,3030.9,3.18,0.0,85.89,727.53,NO,Admin 1,INFORMACION_PROTEGIDA
Tienda 3,2023-12-14,16:01:51.819000,Corte 4914,Caja 4,Cajero 8,1986.13,3052.91,0.0,4944.12,4997.25,-1.51,0.0,0.0,3050.15,NO,Admin 1,INFORMACION_PROTEGIDA
Tienda 3,2023-12-14,19:09:57.530000,Corte 4915,Caja 4,Cajero 8,1563.01,774.18,0.0,2340.51,2324.82,0.95,18.37,0.0,744.29,SI,Admin 8,INFORMACION_PROTEGIDA
Tienda 3,2023-12-15,15:49:21.381000,Corte 4916,Caja 4,Cajero 8,1500.2,1887.57,0.0,3382.87,3366.32,1.9,264.1,0.0,1589.98,NO,Admin 1,INFORMACION_PROTEGIDA
Tienda 3,2023-12-15,19:06:31.859000,Corte 4917,Caja 4,Cajero 8,1527.23,162.22,0.0,1671.76,2075.12,376.58,0.0,0.0,159.54,NO,Admin 1,INFORMACION_PROTEGIDA
Tienda 3,2023-12-16,19:12:15.235000,Corte 4918,Caja 4,Cajero 8,2050.81,2557.6,188.2,4348.6,4424.27,-2.8,214.79,665.02,1645.54,NO,Admin 1,INFORMACION_PROTEGIDA
Tienda 3,2023-12-17,16:04:02.434000,Corte 4919,Caja 4,Cajero 8,1819.54,2573.5,189.5,4167.54,4245.15,0.28,60.58,0.0,2527.95,NO,Admin 1,INFORMACION_PROTEGIDA
Tienda 3,2023-12-18,15:53:38.541000,Corte 4920,Caja 4,Cajero 8,1733.39,1487.49,0.0,3225.0,3197.33,-0.55,56.7,35.01,1378.27,SI,Admin 8,INFORMACION_PROTEGIDA
Tienda 3,2023-12-18,19:10:09.017000,Corte 4921,Caja 4,Cajero 8,1655.75,1164.58,0.0,2838.11,2860.63,0.31,67.34,0.0,1119.73,NO,Admin 1,INFORMACION_PROTEGIDA
Tienda 3,2023-12-19,15:33:37.007000,Corte 4922,Caja 4,Cajero 8,2055.12,1634.27,503.96,3177.1,3177.09,0.32,0.0,0.0,1635.74,SI,Admin 8,INFORMACION_PROTEGIDA
Tienda 3,2023-12-19,19:09:21.136000,Corte 4923,Caja 4,Cajero 8,1560.93,1068.83,0.0,2647.3,2612.57,0.0,44.18,0.0,1019.69,NO,Admin 1,INFORMACION_PROTEGIDA
Tienda 3,2023-12-20,19:04:54.512000,Corte 4924,Caja 4,Cajero 8,1593.88,3035.96,0.0,4565.02,4547.77,6.9,116.31,126.18,2713.88,NO,Admin 1,INFORMACION_PROTEGIDA
Tienda 3,2023-12-21,15:47:07.179000,Corte 4925,Caja 4,Cajero 8,1671.59,1702.39,0.0,3424.65,3395.88,-0.99,50.47,0.0,1643.27,NO,Admin 1,INFORMACION_PROTEGIDA
Tienda 3,2023-12-21,19:13:20.913000,Corte 4926,Caja 4,Cajero 8,1738.02,996.01,0.0,2756.82,2752.88,-0.05,106.22,0.0,886.98,SI,Admin 8,INFORMACION_PROTEGIDA
Tienda 3,2023-12-22,15:28:52.604000,Corte 4927,Caja 4,Cajero 8,2076.08,1646.22,0.0,3709.61,3756.42,-0.99,359.42,0.0,1292.02,NO,Admin 1,INFORMACION_PROTEGIDA
Tienda 3,2023-12-22,19:04:00.132000,Corte 4928,Caja 4,Cajero 8,1768.61,1247.86,0.0,3048.91,3032.2,-0.04,24.67,0.0,1222.12,NO,Admin 1,INFORMACION_PROTEGIDA
Tienda 3,2023-12-23,19:08:12.189000,Corte 4929,Caja 4,Cajero 8,1753.59,3033.36,64.17,4639.57,4640.68,2.25,201.35,0.0,2795.34,NO,Admin 1,INFORMACION_PROTEGIDA
Tienda 3,2023-12-24,15:58:59.547000,Corte 4930,Caja 4,Cajero 8,1735.9,2306.07,0.0,4000.78,4026.17,0.54,133.09,0.0,2164.4,SI,Admin 8,INFORMACION_PROTEGIDA
Tienda 3,2023-12-26,15:46:26.094000,Corte 4931,Caja 4,Cajero 8,1689.2,2027.93,0.0,3718.68,3712.88,-2.31,22.62,259.6,1752.51,SI,Admin 8,INFORMACION_PROTEGIDA
Tienda 3,2023-12-26,19:08:07.121000,Corte 4932,Caja 4,Cajero 8,1655.33,1113.6,0.0,2753.78,3573.19,815.15,0.0,0.0,1105.58,NO,Admin 1,INFORMACION_PROTEGIDA
Tienda 3,2023-12-27,16:01:14.851000,Corte 4933,Caja 4,Cajero 8,2321.17,3153.29,0.0,5366.9,5402.65,2.5,298.25,0.0,2846.9,SI,Admin 8,INFORMACION_PROTEGIDA
Tienda 3,2023-12-27,19:08:26.815000,Corte 4934,Caja 4,Cajero 8,1852.3,285.35,0.0,2097.01,2120.2,-2.94,0.0,0.0,287.33,SI,Admin 8,INFORMACION_PROTEGIDA
Tienda 3,2023-12-28,15:27:25.743000,Corte 4935,Caja 4,Cajero 8,2134.37,2314.94,580.75,3850.98,3820.81,0.21,828.19,0.0,1476.39,SI,Admin 8,INFORMACION_PROTEGIDA
Tienda 3,2023-12-28,19:06:24.098000,Corte 4936,Caja 4,Cajero 8,1905.05,386.22,0.0,2329.83,2288.23,0.0,148.2,0.0,239.15,NO,Admin 1,INFORMACION_PROTEGIDA
Tienda 3,2023-12-29,15:36:37.969000,Corte 4937,Caja 4,Cajero 8,2098.87,4219.05,0.0,6412.64,6317.56,-2.77,197.08,0.0,4093.14,SI,Admin 8,INFORMACION_PROTEGIDA
Tienda 3,2023-12-29,19:16:48.652000,Corte 4938,Caja 4,Cajero 8,2087.05,1101.56,0.0,3202.2,3246.41,0.0,252.61,0.0,841.83,NO,Admin 1,INFORMACION_PROTEGIDA
Tienda 3,2023-12-30,19:05:57.827000,Corte 4939,Caja 4,Cajero 8,2025.81,3731.27,0.0,5651.01,5716.93,0.08,66.81,0.0,3688.56,SI,Admin 8,INFORMACION_PROTEGIDA
Tienda 3,2023-12-31,16:05:35.384000,Corte 4940,Caja 4,Cajero 8,2602.11,3963.72,0.0,6473.34,6462.89,1.97,538.6,53.47,3397.74,SI,Admin 8,INFORMACION_PROTEGIDA
Tienda 3,2024-01-02,15:44:41.586000,Corte 4941,Caja 4,Cajero 8,2116.56,1426.96,0.0,3510.91,3537.51,1.95,0.0,137.16,1298.53,SI,Admin 8,INFORMACION_PROTEGIDA
Tienda 3,2024-01-02,19:13:28.146000,Corte 4942,Caja 4,Cajero 8,2122.75,609.06,0.0,2700.38,2737.99,0.62,0.0,0.0,612.98,NO,Admin 1,INFORMACION_PROTEGIDA
Tienda 3,2024-01-03,14:15:16.890000,Corte 4943,Caja 4,Cajero 8,2400.3,1007.27,0.0,3423.59,3388.38,1.82,0.0,0.0,1005.82,SI,Admin 8,INFORMACION_PROTEGIDA
Tienda 3,2024-01-03,19:00:54.672000,Corte 4944,Caja 4,Cajero 8,2427.26,1415.88,0.0,3885.94,3824.89,0.0,35.71,0.0,1368.82,NO,Admin 1,INFORMACION_PROTEGIDA
Tienda 3,2024-01-04,15:43:08.960000,Corte 4945,Caja 4,Cajero 8,2652.77,2177.99,0.0,4762.09,4789.13,-0.27,0.0,0.0,2130.74,SI,Admin 8,INFORMACION_PROTEGIDA
Tienda 3,2024-01-04,19:12:13.606000,Corte 4946,Caja 4,Cajero 8,2404.09,426.91,0.0,2847.18,2841.74,0.63,0.0,0.0,429.37,SI,Admin 8,INFORMACION_PROTEGIDA
Tienda 3,2024-01-05,15:38:59.580000,Corte 4947,Caja 4,Cajero 8,2481.18,2372.9,0.0,4898.24,4860.7,0.86,0.0,139.81,2274.61,NO,Admin 1,INFORMACION_PROTEGIDA
Tienda 3,2024-01-05,19:17:57.645000,Corte 4948,Caja 4,Cajero 8,2128.85,792.7,0.0,2912.77,2897.18,-0.7,55.48,0.0,738.29,NO,Admin 1,INFORMACION_PROTEGIDA
Tienda 3,2024-01-06,19:14:22.474000,Corte 4949,Caja 4,Cajero 8,1874.44,2831.8,0.0,4632.26,4691.81,0.63,82.37,97.85,2609.0,NO,Admin 1,INFORMACION_PROTEGIDA
Tienda 3,2024-01-07,16:04:20.441000,Corte 4950,Caja 4,Cajero 8,1923.74,3146.53,0.0,5057.33,5077.66,-0.29,288.28,253.89,2656.4,NO,Admin 1,INFORMACION_PROTEGIDA
Tienda 3,2024-01-08,15:46:07.238000,Corte 4951,Caja 4,Cajero 8,1855.19,4034.32,0.0,5972.11,5921.14,-1.01,1578.05,0.0,2439.85,SI,Admin 8,INFORMACION_PROTEGIDA
Tienda 3,2024-01-08,19:20:15.823000,Corte 4952,Caja 4,Cajero 8,2147.08,455.41,0.0,2566.83,2628.0,0.0,0.0,0.0,452.59,NO,Admin 1,INFORMACION_PROTEGIDA
Tienda 3,2024-01-09,15:43:52.337000,Corte 4953,Caja 4,Cajero 8,2061.94,2588.31,0.0,4560.21,4656.36,1.31,5.15,0.0,2562.13,SI,Admin 8,INFORMACION_PROTEGIDA
Tienda 3,2024-01-09,19:12:34.109000,Corte 4954,Caja 4,Cajero 8,2225.01,822.82,0.0,3102.83,3091.01,0.0,26.95,0.0,816.37,NO,Admin 1,INFORMACION_PROTEGIDA
Tienda 3,2024-01-10,15:45:42.782000,Corte 4955,Caja 4,Cajero 8,2331.62,1207.74,0.0,3512.22,3510.02,0.0,261.62,0.0,968.87,SI,Admin 8,INFORMACION_PROTEGIDA
Tienda 3,2024-01-10,19:15:05.362000,Corte 4956,Caja 4,Cajero 8,2494.7,763.8,0.0,3242.74,3275.28,0.32,0.0,0.0,770.05,NO,Admin 1,INFORMACION_PROTEGIDA
Tienda 3,2024-01-11,15:37:25.839000,Corte 4957,Caja 4,Cajero 8,2613.28,2134.43,0.0,4823.2,4824.04,0.1,0.0,181.95,1960.69,NO,Admin 1,INFORMACION_PROTEGIDA
Tienda 3,2024-01-11,19:11:09.091000,Corte 4958,Caja 4,Cajero 8,2204.82,661.95,0.0,2871.58,2906.37,0.31,0.0,0.0,661.58,NO,Admin 1,INFORMACION_PROTEGIDA
Tienda 3,2024-01-12,14:15:46.090000,Corte 4959,Caja 4,Cajero 8,2283.15,1175.38,0.0,3497.77,3455.99,-4.87,0.0,0.0,1169.11,NO,Admin 1,INFORMACION_PROTEGIDA
Tienda 3,2024-01-12,19:13:15.732000,Corte 4960,Caja 4,Cajero 8,2367.22,891.31,0.0,3267.77,3313.22,3.07,0.0,0.0,890.09,NO,Admin 1,INFORMACION_PROTEGIDA
Tienda 3,2024-01-13,19:09:53.175000,Corte 4961,Caja 4,Cajero 8,2236.68,2046.3,1818.93,2433.56,2434.61,-2.0,50.35,0.0,1948.11,SI,Admin 8,INFORMACION_PROTEGIDA
Tienda 3,2024-01-14,15:58:32.871000,Corte 4962,Caja 4,Cajero 8,2228.19,3184.14,0.0,5379.65,5340.77,0.92,53.46,0.0,3088.5,NO,Admin 1,INFORMACION_PROTEGIDA
Tienda 3,2024-01-15,11:48:15.518000,Corte 4963,Caja 4,Cajero 8,1506.54,620.92,0.0,2122.33,2101.65,-0.27,0.0,0.0,611.63,SI,Admin 8,INFORMACION_PROTEGIDA
Tienda 3,2024-01-15,19:19:13.020000,Corte 4964,Caja 4,Cajero 8,1833.13,1937.44,600.06,3156.84,3155.86,-0.63,294.66,478.77,1147.76,NO,Admin 1,INFORMACION_PROTEGIDA
Tienda 3,2024-01-16,11:27:19.410000,Corte 4965,Caja 4,Cajero 8,1923.8,565.05,0.0,2507.86,2509.72,6.29,171.72,25.09,381.08,SI,Admin 8,INFORMACION_PROTEGIDA
Tienda 3,2024-01-16,19:13:47.151000,Corte 4966,Caja 4,Cajero 8,2032.32,1207.39,0.0,3213.83,3236.93,0.86,92.71,0.0,1103.21,NO,Admin 1,INFORMACION_PROTEGIDA
Tienda 3,2024-01-17,11:37:31.608000,Corte 4967,Caja 4,Cajero 8,1886.73,650.03,0.0,2504.21,2538.1,-0.32,0.0,0.0,647.21,NO,Admin 1,INFORMACION_PROTEGIDA
Tienda 3,2024-01-17,19:08:57.127000,Corte 4968,Caja 4,Cajero 8,2009.16,2137.56,0.0,4160.78,4088.94,-0.1,0.0,89.65,2045.36,SI,Admin 8,INFORMACION_PROTEGIDA
Tienda 3,2024-01-18,15:39:48.060000,Corte 4969,Caja 4,Cajero 8,1909.7,1737.13,0.0,3653.08,3587.44,-11.63,50.44,0.0,1685.72,SI,Admin 8,INFORMACION_PROTEGIDA
Tienda 3,2024-01-18,19:08:50.239000,Corte 4970,Caja 4,Cajero 8,1671.18,479.27,0.0,2127.35,2131.16,0.25,0.0,0.0,484.19,NO,Admin 1,INFORMACION_PROTEGIDA
Tienda 3,2024-01-19,15:43:05.718000,Corte 4971,Caja 4,Cajero 8,1822.98,1841.88,0.0,3681.8,3646.37,1.42,450.08,0.0,1397.25,SI,Admin 8,INFORMACION_PROTEGIDA
Tienda 3,2024-01-19,19:10:32.163000,Corte 4972,Caja 4,Cajero 8,2318.82,1642.43,0.0,3917.73,3895.03,-1.26,318.17,0.0,1305.29,NO,Admin 1,INFORMACION_PROTEGIDA
Tienda 3,2024-01-20,19:13:00.418000,Corte 4973,Caja 4,Cajero 8,2426.82,2589.72,52.32,4977.98,4927.82,0.64,398.24,0.0,2193.98,NO,Admin 1,INFORMACION_PROTEGIDA
Tienda 3,2024-01-21,16:00:33.473000,Corte 4974,Caja 4,Cajero 8,2732.73,1772.4,0.0,4436.95,4503.2,2.98,353.5,0.0,1398.1,SI,Admin 8,INFORMACION_PROTEGIDA
Tienda 3,2024-01-22,15:33:50.686000,Corte 4975,Caja 4,Cajero 8,2724.67,3017.0,0.0,5769.39,5816.22,-0.55,441.07,0.0,2564.74,NO,Admin 1,INFORMACION_PROTEGIDA
Tienda 3,2024-01-22,19:07:43.147000,Corte 4976,Caja 4,Cajero 8,2631.48,825.19,0.0,3395.77,3403.88,0.64,0.0,0.0,811.17,NO,Admin 1,INFORMACION_PROTEGIDA
Tienda 3,2024-01-23,15:49:13.873000,Corte 4977,Caja 4,Cajero 8,2615.68,1271.52,0.0,3924.24,3873.86,-1.93,269.06,0.0,1022.15,NO,Admin 1,INFORMACION_PROTEGIDA
Tienda 3,2024-01-23,19:08:04.601000,Corte 4978,Caja 4,Cajero 8,2328.76,328.29,0.0,2676.34,2661.16,1.26,0.0,29.11,301.93,NO,Admin 1,INFORMACION_PROTEGIDA
Tienda 3,2024-01-24,15:29:40.194000,Corte 4979,Caja 4,Cajero 8,2391.53,1143.8,0.0,3507.9,3484.75,0.93,0.0,0.0,1137.74,NO,Admin 1,INFORMACION_PROTEGIDA
Tienda 3,2024-01-24,19:02:47.307000,Corte 4980,Caja 4,Cajero 8,2249.69,903.08,0.0,3182.21,3192.49,0.0,425.56,0.0,480.27,NO,Admin 1,INFORMACION_PROTEGIDA
Tienda 3,2024-01-25,15:03:07.926000,Corte 4981,Caja 4,Cajero 8,2089.9,1272.93,0.0,3353.7,3319.25,0.85,0.0,0.0,1262.14,SI,Admin 8,INFORMACION_PROTEGIDA
Tienda 3,2024-01-25,19:05:00.001000,Corte 4982,Caja 4,Cajero 8,2202.52,667.13,0.0,2877.85,2861.78,-1.91,67.37,11.97,600.11,SI,Admin 8,INFORMACION_PROTEGIDA
Tienda 3,2024-01-26,15:39:19.402000,Corte 4983,Caja 4,Cajero 5,2158.24,1971.33,373.01,3799.0,3754.9,5.03,153.14,0.0,1808.72,NO,Admin 1,INFORMACION_PROTEGIDA
Tienda 3,2024-01-26,19:06:20.321000,Corte 4984,Caja 4,Cajero 3,1739.29,709.52,193.6,2210.51,2206.52,0.0,223.87,0.0,492.92,NO,Admin 1,INFORMACION_PROTEGIDA
Tienda 3,2024-01-27,19:00:28.179000,Corte 4985,Caja 4,Cajero 5,2028.29,1886.78,0.0,3929.79,3936.09,56.78,320.3,0.0,1556.93,NO,Admin 1,INFORMACION_PROTEGIDA
Tienda 3,2024-01-28,16:04:49.302000,Corte 4986,Caja 4,Cajero 5,2500.0,2844.7,0.0,5283.87,5376.41,-0.1,158.06,416.38,2274.66,NO,Admin 1,INFORMACION_PROTEGIDA
Tienda 3,2024-01-29,10:52:42.152000,Corte 4987,Caja 4,Cajero 5,2424.78,554.23,0.0,2948.56,2977.96,-2.16,227.18,0.0,321.9,NO,Admin 1,INFORMACION_PROTEGIDA
Tienda 3,2024-01-29,11:10:35.309000,Corte 4988,Caja 4,Cajero 5,2548.88,0.0,0.0,2590.41,2536.01,0.0,0.0,0.0,0.0,NO,Admin 1,INFORMACION_PROTEGIDA
Tienda 3,2024-01-29,19:06:59.943000,Corte 4989,Caja 4,Cajero 3,2595.77,2657.19,313.97,4847.53,4941.51,8.9,273.6,765.68,1642.51,NO,Admin 1,INFORMACION_PROTEGIDA
Tienda 3,2024-01-30,10:50:22.584000,Corte 4990,Caja 4,Cajero 5,2220.75,316.29,0.0,2564.02,2565.67,-7.39,0.0,0.0,316.6,SI,Admin 6,INFORMACION_PROTEGIDA
Tienda 3,2024-01-30,19:03:45.119000,Corte 4991,Caja 4,Cajero 3,2065.7,2084.38,0.0,4226.61,4163.98,0.15,0.0,0.0,2079.34,NO,Admin 1,INFORMACION_PROTEGIDA
Tienda 3,2024-01-31,15:28:49.802000,Corte 4992,Caja 4,Cajero 5,2103.15,1861.77,1731.9,2242.77,2235.04,7.86,0.0,311.6,1541.91,NO,Admin 1,INFORMACION_PROTEGIDA
Tienda 3,2024-01-31,19:09:44.679000,Corte 4993,Caja 4,Cajero 3,1927.09,379.3,0.0,2369.6,2411.11,65.31,0.0,0.0,384.03,NO,Admin 1,INFORMACION_PROTEGIDA
Tienda 3,2024-02-01,12:37:23.371000,Corte 4994,Caja 4,Cajero 5,2008.47,1234.17,0.0,3274.36,3232.41,-3.17,36.66,137.92,1057.96,NO,Admin 1,INFORMACION_PROTEGIDA
Tienda 3,2024-02-01,12:46:23.626000,Corte 4995,Caja 4,Cajero 5,1806.0,0.0,0.0,1803.51,1828.4,0.0,0.0,0.0,0.0,NO,Admin 1,INFORMACION_PROTEGIDA
Tienda 3,2024-02-01,19:16:23.791000,Corte 4996,Caja 4,Cajero 3,1830.31,1780.77,0.0,3620.8,3256.11,-305.6,157.44,174.02,1443.29,NO,Admin 1,INFORMACION_PROTEGIDA
Tienda 3,2024-02-02,15:59:57.668000,Corte 4997,Caja 4,Cajero 5,1770.39,2535.08,0.0,4248.28,4255.4,-7.62,0.0,0.0,2480.38,NO,Admin 1,INFORMACION_PROTEGIDA
Tienda 3,2024-02-02,19:12:41.211000,Corte 4998,Caja 4,Cajero 3,1825.56,839.74,219.93,2471.72,2432.22,-0.22,0.0,0.0,845.24,NO,Admin 1,INFORMACION_PROTEGIDA
Tienda 3,2024-02-03,19:08:57.284000,Corte 4999,Caja 4,Cajero 5,1714.35,3142.01,0.0,4762.53,4740.18,-48.52,52.86,236.71,2845.65,NO,Admin 1,INFORMACION_PROTEGIDA
Tienda 3,2024-02-04,16:03:48.869000,Corte 5000,Caja 4,Cajero 5,1317.05,2405.78,0.0,3722.55,3635.96,-93.21,214.12,882.37,1316.84,NO,Admin 1,INFORMACION_PROTEGIDA
Tienda 3,2024-02-05,17:15:19.593000,Corte 5001,Caja 4,Cajero 5,1240.61,3348.13,0.0,4579.31,4536.87,0.0,291.7,376.56,2673.42,NO,Admin 1,INFORMACION_PROTEGIDA
Tienda 3,2024-02-06,18:54:43.140000,Corte 5002,Caja 4,Cajero 5,1607.01,1962.57,0.0,3563.54,3530.17,-4.24,13.89,0.0,1956.22,NO,Admin 1,INFORMACION_PROTEGIDA
Tienda 3,2024-02-07,18:19:48.837000,Corte 5003,Caja 4,Cajero 5,1913.03,3409.17,0.0,5263.04,5331.1,-0.32,386.37,0.0,3075.08,NO,Admin 1,INFORMACION_PROTEGIDA
Tienda 3,2024-02-08,15:53:58.399000,Corte 5004,Caja 4,Cajero 5,1460.09,1843.46,233.98,3089.47,3055.03,2.84,12.77,0.0,1841.18,NO,Admin 1,INFORMACION_PROTEGIDA
Tienda 3,2024-02-08,19:09:16.215000,Corte 5005,Caja 4,Cajero 3,1627.28,545.21,0.0,2180.48,2191.21,0.55,0.0,0.0,549.86,NO,Admin 1,INFORMACION_PROTEGIDA
Tienda 3,2024-02-09,15:53:54.232000,Corte 5006,Caja 4,Cajero 5,1482.36,1314.41,0.0,2811.86,2796.57,-12.63,41.85,56.41,1198.25,NO,Admin 1,INFORMACION_PROTEGIDA
Tienda 3,2024-02-09,19:12:00.142000,Corte 5007,Caja 4,Cajero 3,1843.53,1223.68,0.0,3111.57,3070.05,1.89,605.38,0.0,600.09,NO,Admin 1,INFORMACION_PROTEGIDA
Tienda 3,2024-02-10,19:14:15.841000,Corte 5008,Caja 4,Cajero 3,1520.93,3157.0,0.0,4728.16,4703.46,7.85,0.0,112.06,3055.46,NO,Admin 1,INFORMACION_PROTEGIDA
Tienda 3,2024-02-11,15:57:38.507000,Corte 5009,Caja 4,Cajero 5,1519.83,2112.31,0.0,3640.78,3695.18,2.67,430.66,0.0,1687.45,NO,Admin 1,INFORMACION_PROTEGIDA
Tienda 3,2024-02-12,15:35:12.634000,Corte 5010,Caja 4,Cajero 5,1764.33,1180.13,0.0,2923.37,2959.97,12.32,0.0,0.0,1165.62,NO,Admin 1,INFORMACION_PROTEGIDA
Tienda 3,2024-02-12,19:12:10.173000,Corte 5011,Caja 4,Cajero 3,2189.7,1014.16,0.0,3177.58,3148.82,-50.28,246.49,310.37,464.8,NO,Admin 1,INFORMACION_PROTEGIDA
Tienda 3,2024-02-13,11:56:07.155000,Corte 5012,Caja 4,Cajero 5,1684.27,572.85,128.84,2132.66,2140.87,-6.35,0.0,0.0,584.32,NO,Admin 1,INFORMACION_PROTEGIDA
Tienda 3,2024-02-13,19:08:57.557000,Corte 5013,Caja 4,Cajero 3,1477.22,560.28,0.0,2015.39,2012.68,-0.95,0.0,0.0,558.25,NO,Admin 1,INFORMACION_PROTEGIDA
Tienda 3,2024-02-14,19:06:13.920000,Corte 5014,Caja 4,Cajero 5,1860.07,2314.74,0.0,4099.41,4194.11,10.44,0.0,53.47,2235.22,NO,Admin 1,INFORMACION_PROTEGIDA
Tienda 3,2024-02-15,12:34:20.383000,Corte 5015,Caja 4,Cajero 5,1641.95,1082.01,0.0,2663.78,2696.09,-2.85,371.64,0.0,690.81,NO,Admin 1,INFORMACION_PROTEGIDA
Tienda 3,2024-02-15,19:38:06.223000,Corte 5016,Caja 4,Cajero 3,1901.17,3416.86,18.06,5259.57,5327.4,1.25,218.62,1260.3,1890.7,NO,Admin 1,INFORMACION_PROTEGIDA
Tienda 3,2024-02-16,16:13:47.241000,Corte 5017,Caja 4,Cajero 5,1252.53,2084.87,0.0,3338.13,3424.22,63.94,619.51,0.0,1454.65,NO,Admin 1,INFORMACION_PROTEGIDA
Tienda 3,2024-02-16,19:17:42.338000,Corte 5018,Caja 4,Cajero 3,1853.66,766.43,0.0,2615.38,2598.06,0.08,175.89,0.0,584.84,NO,Admin 1,INFORMACION_PROTEGIDA
Tienda 3,2024-02-17,19:14:50.720000,Corte 5019,Caja 4,Cajero 5,1720.4,4940.64,3288.56,3456.26,3396.05,0.56,695.12,304.81,3900.73,NO,Admin 1,INFORMACION_PROTEGIDA
Tienda 3,2024-02-18,16:05:33.301000,Corte 5020,Caja 4,Cajero 5,1161.57,2559.72,0.0,3645.24,3633.26,0.29,0.0,0.0,2560.73,SI,Admin 6,INFORMACION_PROTEGIDA
Tienda 3,2024-02-19,19:14:48.853000,Corte 5021,Caja 4,Cajero 5,1237.93,2100.47,0.0,3329.95,3344.68,11.12,220.69,0.0,1866.55,SI,Admin 6,INFORMACION_PROTEGIDA
Tienda 3,2024-02-20,12:51:56.774000,Corte 5022,Caja 4,Cajero 5,2319.45,1394.83,0.0,3782.55,3734.48,21.33,196.85,30.49,1187.84,NO,Admin 1,INFORMACION_PROTEGIDA
Tienda 3,2024-02-20,19:15:56.211000,Corte 5023,Caja 4,Cajero 3,2440.84,645.97,0.0,3016.88,3167.76,81.79,165.36,0.0,477.6,NO,Admin 1,INFORMACION_PROTEGIDA
