SUCURSAL,FECHA,FOLIO_INTERNO,UUID_FISCAL,ESTATUS,CLIENTE,RFC,ARTICULO,CANTIDAD,PRECIO_UNITARIO,IMPORTE_RENGLON,SUBTOTAL_FACTURA,IMPUESTOS_FACTURA,TOTAL_FACTURA,USO_CFDI,METODO_PAGO
Tienda 3,2025-04-24,Fact 11230,UUID 1,VIGENTE,Cliente 376,INFORMACION_PROTEGIDA,Prod 3272,1.0,27.01,27.21,118.97,18.79,135.96,G03 ,PUE
Tienda 3,2025-04-24,Fact 11230,UUID 1,VIGENTE,Cliente 376,INFORMACION_PROTEGIDA,Prod 3443,2.0,2.72,5.45,117.9,18.83,134.83,G03 ,PUE
Tienda 3,2025-04-24,Fact 11230,UUID 1,VIGENTE,Cliente 376,INFORMACION_PROTEGIDA,Prod 3444,1.0,46.54,46.68,117.23,19.03,137.54,G03 ,PUE
Tienda 3,2025-04-24,Fact 11231,UUID 1,VIGENTE,Cliente 422,INFORMACION_PROTEGIDA,Prod 3445,1.0,30.99,30.81,30.52,4.9,36.08,G03 ,PUE
Tienda 3,2025-04-24,Fact 11232,UUID 1,VIGENTE,Cliente 422,INFORMACION_PROTEGIDA,Prod 1921,1.0,14.26,14.22,14.2,2.28,16.58,G03 ,PUE
Tienda 3,2025-04-25,Fact 11233,UUID 1,VIGENTE,Cliente 428,INFORMACION_PROTEGIDA,Prod 332,3.0,9.32,28.35,77.25,12.53,90.62,G03 ,PUE
Tienda 3,2025-04-25,Fact 11233,UUID 1,VIGENTE,Cliente 428,INFORMACION_PROTEGIDA,Prod 3140,1.0,29.18,29.08,77.39,12.48,89.11,G03 ,PUE
Tienda 3,2025-04-25,Fact 11233,UUID 1,VIGENTE,Cliente 428,INFORMACION_PROTEGIDA,Prod 331,4.0,1.67,6.66,76.64,12.29,88.5,G03 ,PUE
Tienda 3,2025-04-25,Fact 11233,UUID 1,VIGENTE,Cliente 428,INFORMACION_PROTEGIDA,Prod 621,1.0,13.59,13.85,77.36,12.51,88.58,G03 ,PUE
Tienda 3,2025-04-29,Fact 11234,UUID 1,VIGENTE,Cliente 422,INFORMACION_PROTEGIDA,Prod 643,1.0,13.21,13.33,13.13,2.13,15.41,G03 ,PUE
Tienda 3,2025-04-29,Fact 11235,UUID 1,VIGENTE,Cliente 428,INFORMACION_PROTEGIDA,Prod 158,1.0,65.43,65.56,296.18,47.43,342.24,G03 ,PUE
Tienda 3,2025-04-29,Fact 11235,UUID 1,VIGENTE,Cliente 428,INFORMACION_PROTEGIDA,Prod 157,1.0,10.3,10.56,294.46,47.67,342.56,G03 ,PUE
Tienda 3,2025-04-29,Fact 11235,UUID 1,VIGENTE,Cliente 428,INFORMACION_PROTEGIDA,Prod 217,1.0,69.0,70.16,298.41,47.66,347.03,G03 ,PUE
Tienda 3,2025-04-29,Fact 11235,UUID 1,VIGENTE,Cliente 428,INFORMACION_PROTEGIDA,Prod 4,50.0,3.11,154.45,295.55,47.87,349.38,G03 ,PUE
Tienda 3,2025-04-29,Fact 11236,UUID 1,VIGENTE,Cliente 422,INFORMACION_PROTEGIDA,Prod 10,3.0,21.96,65.48,66.6,10.51,75.69,G03 ,PUE
Tienda 3,2025-04-29,Fact 11237,UUID 1,VIGENTE,Cliente 427,INFORMACION_PROTEGIDA,Prod 932,1.0,16.05,15.68,15.72,2.52,18.62,G03 ,PUE
Tienda 3,2025-04-30,Fact 11238,UUID 1,VIGENTE,Cliente 125,INFORMACION_PROTEGIDA,Prod 2749,4.0,8.17,33.15,32.65,5.34,38.11,G03 ,PUE
Tienda 3,2025-04-30,Fact 11239,UUID 1,VIGENTE,Cliente 120,INFORMACION_PROTEGIDA,Prod 1805,1.0,35.56,35.33,34.71,5.54,40.97,G03 ,PUE
Tienda 3,2025-04-30,Fact 11240,UUID 1,VIGENTE,Cliente 428,INFORMACION_PROTEGIDA,Prod 2574,1.0,12.74,12.43,23.25,3.77,27.44,G03 ,PUE
Tienda 3,2025-04-30,Fact 11240,UUID 1,VIGENTE,Cliente 428,INFORMACION_PROTEGIDA,Prod 3446,1.0,10.89,10.86,23.9,3.77,27.16,G03 ,PUE
Tienda 3,2025-05-02,Fact 11241,UUID 1,VIGENTE,Cliente 428,INFORMACION_PROTEGIDA,Prod 3447,7.0,5.47,38.87,140.63,22.5,163.65,G03 ,PUE
Tienda 3,2025-05-02,Fact 11241,UUID 1,VIGENTE,Cliente 428,INFORMACION_PROTEGIDA,Prod 3448,1.0,101.93,101.94,138.42,22.03,161.36,G03 ,PUE
Tienda 3,2025-05-03,Fact 11242,UUID 1,VIGENTE,Cliente 376,INFORMACION_PROTEGIDA,Prod 835,1.0,29.18,29.13,29.45,4.59,34.13,G03 ,PUE
Tienda 3,2025-05-05,Fact 11243,UUID 1,VIGENTE,Cliente 125,INFORMACION_PROTEGIDA,Prod 1782,1.0,78.56,77.83,79.48,12.47,92.84,G03 ,PUE
Tienda 3,2025-05-06,Fact 11244,UUID 1,VIGENTE,Cliente 376,INFORMACION_PROTEGIDA,Prod 3449,1.0,6.11,6.0,7.83,1.28,9.23,G03 ,PUE
Tienda 3,2025-05-06,Fact 11244,UUID 1,VIGENTE,Cliente 376,INFORMACION_PROTEGIDA,Prod 3450,1.0,1.94,1.9,7.83,1.27,9.33,G03 ,PUE
Tienda 3,2025-05-06,Fact 11245,UUID 1,VIGENTE,Cliente 374,INFORMACION_PROTEGIDA,Prod 2738,1.0,67.51,68.54,176.89,28.52,206.63,G03 ,PUE
Tienda 3,2025-05-06,Fact 11245,UUID 1,VIGENTE,Cliente 374,INFORMACION_PROTEGIDA,Prod 1882,1.0,109.88,108.62,177.39,28.02,207.78,G03 ,PUE
Tienda 3,2025-05-07,Fact 11246,UUID 1,VIGENTE,Cliente 429,INFORMACION_PROTEGIDA,Prod 3001,1.0,54.79,53.48,54.88,8.78,62.68,G03 ,PUE
Tienda 3,2025-05-08,Fact 11247,UUID 1,VIGENTE,Cliente 374,INFORMACION_PROTEGIDA,Prod 3451,1.0,148.45,146.98,255.59,41.58,296.69,G03 ,PUE
Tienda 3,2025-05-08,Fact 11247,UUID 1,VIGENTE,Cliente 374,INFORMACION_PROTEGIDA,Prod 1867,1.0,106.6,105.57,258.52,40.94,296.2,G03 ,PUE
Tienda 3,2025-05-08,Fact 11247,UUID 1,VIGENTE,Cliente 374,INFORMACION_PROTEGIDA,Prod 96,4.0,0.28,1.08,255.74,41.49,298.54,G03 ,PUE
Tienda 3,2025-05-08,Fact 11247,UUID 1,VIGENTE,Cliente 374,INFORMACION_PROTEGIDA,Prod 1174,4.0,0.28,1.08,256.11,41.5,293.54,G03 ,PUE
Tienda 3,2025-05-08,Fact 11248,UUID 1,VIGENTE,Cliente 425,INFORMACION_PROTEGIDA,Prod 106,10.0,5.54,54.44,55.17,8.86,63.42,G03 ,PUE
Tienda 3,2025-05-08,Fact 11249,UUID 1,VIGENTE,Cliente 399,INFORMACION_PROTEGIDA,Prod 2966,3.0,7.17,21.21,21.46,3.47,24.96,G03 ,PUE
Tienda 3,2025-05-12,Fact 11250,UUID 1,VIGENTE,Cliente 422,INFORMACION_PROTEGIDA,Prod 1070,2.0,5.48,11.09,50.5,7.93,57.86,G03 ,PUE
Tienda 3,2025-05-12,Fact 11250,UUID 1,VIGENTE,Cliente 422,INFORMACION_PROTEGIDA,Prod 320,1.0,10.33,10.43,50.6,8.08,57.9,G03 ,PUE
Tienda 3,2025-05-12,Fact 11250,UUID 1,VIGENTE,Cliente 422,INFORMACION_PROTEGIDA,Prod 62,2.0,14.21,28.81,49.86,7.99,58.46,G03 ,PUE
Tienda 3,2025-05-12,Fact 11251,UUID 1,VIGENTE,Cliente 422,INFORMACION_PROTEGIDA,Prod 3293,5.0,10.98,55.6,54.79,8.66,64.0,G03 ,PUE
Tienda 3,2025-05-12,Fact 11252,UUID 1,VIGENTE,Cliente 65,INFORMACION_PROTEGIDA,Prod 3452,1.0,45.9,45.86,45.44,7.28,52.55,G03 ,PUE
Tienda 3,2025-05-16,Fact 11253,UUID 1,VIGENTE,Cliente 422,INFORMACION_PROTEGIDA,Prod 1274,2.0,19.99,39.38,39.37,6.38,46.31,G03 ,PUE
Tienda 3,2025-05-16,Fact 11254,UUID 1,VIGENTE,Cliente 376,INFORMACION_PROTEGIDA,Prod 3253,100.0,8.17,747.08,759.5,118.5,876.6,G03 ,PUE
Tienda 3,2025-05-16,Fact 11254,UUID 1,VIGENTE,Cliente 376,INFORMACION_PROTEGIDA,Prod 3453,1.0,9.33,9.26,746.83,118.62,876.06,G03 ,PUE
Tienda 3,2025-05-18,Fact 11255,UUID 1,VIGENTE,Cliente 410,INFORMACION_PROTEGIDA,Prod 2609,1.0,47.06,46.5,77.66,12.59,92.15,G03 ,PUE
Tienda 3,2025-05-18,Fact 11255,UUID 1,VIGENTE,Cliente 410,INFORMACION_PROTEGIDA,Prod 747,2.0,15.96,31.77,79.15,12.72,90.94,G03 ,PUE
Tienda 3,2025-05-19,Fact 11256,UUID 1,VIGENTE,Cliente 430,INFORMACION_PROTEGIDA,Prod 4,25.0,3.11,76.97,77.54,12.39,88.14,S01 ,PUE
Tienda 3,2025-05-20,Fact 11257,UUID 1,VIGENTE,Cliente 430,INFORMACION_PROTEGIDA,Prod 4,25.0,3.1,76.12,329.03,52.85,379.06,S01 ,PUE
Tienda 3,2025-05-20,Fact 11257,UUID 1,VIGENTE,Cliente 430,INFORMACION_PROTEGIDA,Prod 2831,4.0,61.76,248.67,330.11,52.01,381.89,S01 ,PUE
Tienda 3,2025-05-20,Fact 11258,UUID 1,VIGENTE,Cliente 430,INFORMACION_PROTEGIDA,Prod 2831,2.0,62.74,124.93,125.25,19.89,143.01,S01 ,PUE
Tienda 3,2025-05-21,Fact 11259,UUID 1,VIGENTE,Cliente 430,INFORMACION_PROTEGIDA,Prod 525,40.0,3.25,128.89,126.51,20.67,147.63,S01 ,PUE
Tienda 3,2025-05-21,Fact 11260,UUID 1,VIGENTE,Cliente 393,INFORMACION_PROTEGIDA,Prod 706,1.0,37.7,38.27,37.63,6.13,43.75,G03 ,PUE
Tienda 3,2025-05-21,Fact 11261,UUID 1,VIGENTE,Cliente 422,INFORMACION_PROTEGIDA,Prod 603,12.0,0.55,6.55,17.91,2.93,21.02,G03 ,PUE
Tienda 3,2025-05-21,Fact 11261,UUID 1,VIGENTE,Cliente 422,INFORMACION_PROTEGIDA,Prod 3450,3.0,1.92,5.79,18.23,2.91,20.86,G03 ,PUE
Tienda 3,2025-05-21,Fact 11261,UUID 1,VIGENTE,Cliente 422,INFORMACION_PROTEGIDA,Prod 109,3.0,1.93,5.69,18.35,2.93,20.87,G03 ,PUE
Tienda 3,2025-05-21,Fact 11262,UUID 1,VIGENTE,Cliente 430,INFORMACION_PROTEGIDA,Prod 4,25.0,3.12,77.55,77.05,12.44,89.38,S01 ,PUE
Tienda 3,2025-05-21,Fact 11263,UUID 1,VIGENTE,Cliente 430,INFORMACION_PROTEGIDA,Prod 525,20.0,3.22,65.05,63.38,10.24,74.9,S01 ,PUE
Tienda 3,2025-05-21,Fact 11264,UUID 1,VIGENTE,Cliente 406,INFORMACION_PROTEGIDA,Prod 1693,1.0,30.8,31.11,30.73,4.84,35.89,G03 ,PUE
Tienda 3,2025-05-21,Fact 11265,UUID 1,VIGENTE,Cliente 422,INFORMACION_PROTEGIDA,Prod 10,3.0,22.18,65.48,66.42,10.47,76.23,G03 ,PUE
Tienda 3,2025-05-22,Fact 11266,UUID 1,VIGENTE,Cliente 410,INFORMACION_PROTEGIDA,Prod 618,150.0,0.33,49.24,487.19,78.14,577.8,G03 ,PUE
Tienda 3,2025-05-22,Fact 11266,UUID 1,VIGENTE,Cliente 410,INFORMACION_PROTEGIDA,Prod 158,1.0,65.33,64.81,490.16,78.45,568.08,G03 ,PUE
Tienda 3,2025-05-22,Fact 11266,UUID 1,VIGENTE,Cliente 410,INFORMACION_PROTEGIDA,Prod 3454,1.0,155.05,157.65,494.5,78.83,579.58,G03 ,PUE
Tienda 3,2025-05-22,Fact 11266,UUID 1,VIGENTE,Cliente 410,INFORMACION_PROTEGIDA,Prod 3455,1.0,143.08,143.64,486.83,79.31,565.08,G03 ,PUE
Tienda 3,2025-05-22,Fact 11266,UUID 1,VIGENTE,Cliente 410,INFORMACION_PROTEGIDA,Prod 13,1.0,37.51,37.36,498.43,78.1,568.37,G03 ,PUE
Tienda 3,2025-05-22,Fact 11266,UUID 1,VIGENTE,Cliente 410,INFORMACION_PROTEGIDA,Prod 399,2.0,15.85,31.95,487.74,77.8,566.92,G03 ,PUE
Tienda 3,2025-05-22,Fact 11266,UUID 1,VIGENTE,Cliente 410,INFORMACION_PROTEGIDA,Prod 2576,1.0,8.21,8.25,490.24,79.97,571.91,G03 ,PUE
Tienda 3,2025-05-22,Fact 11267,UUID 1,VIGENTE,Cliente 376,INFORMACION_PROTEGIDA,Prod 1641,1.0,10.92,11.11,11.03,1.74,12.82,G03 ,PUE
Tienda 3,2025-05-24,Fact 11268,UUID 1,VIGENTE,Cliente 430,INFORMACION_PROTEGIDA,Prod 532,1.0,22.74,23.36,22.75,3.71,26.57,S01 ,PUE
Tienda 3,2025-05-26,Fact 11269,UUID 1,VIGENTE,Cliente 422,INFORMACION_PROTEGIDA,Prod 3240,1.0,41.49,40.72,41.09,6.6,48.21,G03 ,PUE
Tienda 3,2025-05-26,Fact 11270,UUID 1,VIGENTE,Cliente 384,INFORMACION_PROTEGIDA,Prod 637,1.0,4.42,4.37,22.92,3.69,26.93,G03 ,PUE
Tienda 3,2025-05-26,Fact 11270,UUID 1,VIGENTE,Cliente 384,INFORMACION_PROTEGIDA,Prod 335,1.0,2.74,2.73,22.75,3.67,26.97,G03 ,PUE
Tienda 3,2025-05-26,Fact 11270,UUID 1,VIGENTE,Cliente 384,INFORMACION_PROTEGIDA,Prod 747,1.0,15.79,15.78,22.98,3.72,26.94,G03 ,PUE
Tienda 3,2025-05-26,Fact 11271,UUID 1,VIGENTE,Cliente 410,INFORMACION_PROTEGIDA,Prod 3456,1.0,130.1,128.51,228.71,36.17,266.76,G03 ,PUE
Tienda 3,2025-05-26,Fact 11271,UUID 1,VIGENTE,Cliente 410,INFORMACION_PROTEGIDA,Prod 5,3.0,2.7,8.14,228.19,36.51,265.81,G03 ,PUE
Tienda 3,2025-05-26,Fact 11271,UUID 1,VIGENTE,Cliente 410,INFORMACION_PROTEGIDA,Prod 3457,2.0,25.24,50.7,231.26,36.06,260.94,G03 ,PUE
Tienda 3,2025-05-26,Fact 11271,UUID 1,VIGENTE,Cliente 410,INFORMACION_PROTEGIDA,Prod 3347,1.0,39.87,40.45,230.53,36.89,264.04,G03 ,PUE
Tienda 3,2025-05-27,Fact 11272,UUID 1,VIGENTE,Cliente 376,INFORMACION_PROTEGIDA,Prod 1778,1.0,59.26,58.48,59.36,9.28,67.83,G03 ,PUE
Tienda 3,2025-05-27,Fact 11273,UUID 1,VIGENTE,Cliente 399,INFORMACION_PROTEGIDA,Prod 603,10.0,0.55,5.46,48.09,7.68,55.03,G03 ,PUE
Tienda 3,2025-05-27,Fact 11273,UUID 1,VIGENTE,Cliente 399,INFORMACION_PROTEGIDA,Prod 108,10.0,0.55,5.46,47.99,7.61,56.11,G03 ,PUE
Tienda 3,2025-05-27,Fact 11273,UUID 1,VIGENTE,Cliente 399,INFORMACION_PROTEGIDA,Prod 605,10.0,1.1,10.81,47.44,7.71,55.07,G03 ,PUE
Tienda 3,2025-05-27,Fact 11273,UUID 1,VIGENTE,Cliente 399,INFORMACION_PROTEGIDA,Prod 1459,10.0,0.27,2.73,47.84,7.54,55.4,G03 ,PUE
Tienda 3,2025-05-27,Fact 11273,UUID 1,VIGENTE,Cliente 399,INFORMACION_PROTEGIDA,Prod 207,1.0,22.81,23.17,47.85,7.73,54.92,G03 ,PUE
Tienda 3,2025-05-28,Fact 11274,UUID 1,VIGENTE,Cliente 399,INFORMACION_PROTEGIDA,Prod 3458,1.0,89.45,89.99,90.46,14.28,104.11,G01 ,PUE
Tienda 3,2025-05-28,Fact 11275,UUID 1,VIGENTE,Cliente 376,INFORMACION_PROTEGIDA,Prod 371,0.51,54.76,27.11,27.38,4.4,32.03,G03 ,PUE
Tienda 3,2025-05-29,Fact 11276,UUID 1,VIGENTE,Cliente 422,INFORMACION_PROTEGIDA,Prod 835,1.0,28.72,29.34,29.04,4.66,33.7,G03 ,PUE
Tienda 3,2025-05-29,Fact 11277,UUID 1,VIGENTE,Cliente 422,INFORMACION_PROTEGIDA,Prod 3243,1.0,14.8,14.73,14.78,2.34,17.27,G03 ,PUE
Tienda 3,2025-05-29,Fact 11278,UUID 1,VIGENTE,Cliente 430,INFORMACION_PROTEGIDA,Prod 10,1.0,22.09,21.88,29.41,4.59,33.2,S01 ,PUE
Tienda 3,2025-05-29,Fact 11278,UUID 1,VIGENTE,Cliente 430,INFORMACION_PROTEGIDA,Prod 769,1.0,7.18,7.21,28.62,4.58,33.55,S01 ,PUE
Tienda 3,2025-05-30,Fact 11279,UUID 1,VIGENTE,Cliente 419,INFORMACION_PROTEGIDA,Prod 3279,15.0,8.75,132.93,130.02,21.08,151.48,G03 ,PUE
Tienda 3,2025-05-30,Fact 11280,UUID 1,VIGENTE,Cliente 419,INFORMACION_PROTEGIDA,Prod 3459,1.0,15.82,15.9,15.8,2.51,18.61,G03 ,PUE
Tienda 3,2025-05-30,Fact 11281,UUID 1,VIGENTE,Cliente 399,INFORMACION_PROTEGIDA,Prod 3460,5.0,3.43,16.87,21.42,3.39,24.97,G03 ,PUE
Tienda 3,2025-05-30,Fact 11281,UUID 1,VIGENTE,Cliente 399,INFORMACION_PROTEGIDA,Prod 1324,4.0,0.54,2.17,21.58,3.38,24.76,G03 ,PUE
Tienda 3,2025-05-30,Fact 11281,UUID 1,VIGENTE,Cliente 399,INFORMACION_PROTEGIDA,Prod 51,4.0,0.54,2.23,21.69,3.43,24.8,G03 ,PUE
Tienda 3,2025-05-30,Fact 11282,UUID 1,VIGENTE,Cliente 399,INFORMACION_PROTEGIDA,Prod 300,2.0,8.8,17.47,35.05,5.59,40.27,G03 ,PUE
Tienda 3,2025-05-30,Fact 11282,UUID 1,VIGENTE,Cliente 399,INFORMACION_PROTEGIDA,Prod 1038,2.0,8.66,17.61,35.33,5.7,40.16,G03 ,PUE
Tienda 3,2025-05-31,Fact 11283,UUID 1,VIGENTE,Cliente 422,INFORMACION_PROTEGIDA,Prod 3279,1.5,8.67,13.22,13.16,2.11,15.23,G03 ,PUE
Tienda 3,2025-05-31,Fact 11284,UUID 1,VIGENTE,Cliente 406,INFORMACION_PROTEGIDA,Prod 1723,1.0,21.58,21.26,21.46,3.46,24.56,G03 ,PUE
Tienda 3,2025-06-02,Fact 11285,UUID 1,VIGENTE,Cliente 399,INFORMACION_PROTEGIDA,Prod 289,3.0,4.42,13.1,93.24,14.78,108.16,G03 ,PUE
Tienda 3,2025-06-02,Fact 11285,UUID 1,VIGENTE,Cliente 399,INFORMACION_PROTEGIDA,Prod 1782,1.0,79.04,79.47,91.98,14.6,105.8,G03 ,PUE
Tienda 3,2025-06-04,Fact 11286,UUID 1,VIGENTE,Cliente 422,INFORMACION_PROTEGIDA,Prod 3244,20.0,0.81,16.48,18.96,3.03,22.31,G03 ,PUE
Tienda 3,2025-06-04,Fact 11286,UUID 1,VIGENTE,Cliente 422,INFORMACION_PROTEGIDA,Prod 603,5.0,0.55,2.77,19.3,3.06,22.53,G03 ,PUE
Tienda 3,2025-06-04,Fact 11287,UUID 1,VIGENTE,Cliente 422,INFORMACION_PROTEGIDA,Prod 3461,1.0,118.96,116.81,117.82,19.1,135.02,G03 ,PUE
Tienda 3,2025-06-06,Fact 11288,UUID 1,VIGENTE,Cliente 422,INFORMACION_PROTEGIDA,Prod 1193,3.0,3.81,11.45,19.0,3.06,22.27,G03 ,PUE
Tienda 3,2025-06-06,Fact 11288,UUID 1,VIGENTE,Cliente 422,INFORMACION_PROTEGIDA,Prod 3462,1.0,7.78,7.59,19.2,3.06,22.01,G03 ,PUE
Tienda 3,2025-06-06,Fact 11289,UUID 1,VIGENTE,Cliente 376,INFORMACION_PROTEGIDA,Prod 344,1.0,25.21,25.04,24.93,3.99,28.98,G03 ,PUE
Tienda 3,2025-06-09,Fact 11290,UUID 1,VIGENTE,Cliente 125,INFORMACION_PROTEGIDA,Prod 655,1.0,21.52,21.52,21.35,3.43,25.16,G03 ,PUE
Tienda 3,2025-06-09,Fact 11291,UUID 1,VIGENTE,Cliente 399,INFORMACION_PROTEGIDA,Prod 3292,1.0,65.74,65.4,90.92,14.95,106.24,G03 ,PUE
Tienda 3,2025-06-09,Fact 11291,UUID 1,VIGENTE,Cliente 399,INFORMACION_PROTEGIDA,Prod 3303,1.0,26.78,26.94,93.23,14.7,107.15,G03 ,PUE
Tienda 3,2025-06-09,Fact 11292,UUID 1,VIGENTE,Cliente 422,INFORMACION_PROTEGIDA,Prod 953,2.0,22.14,43.54,47.8,7.53,55.15,G03 ,PUE
Tienda 3,2025-06-09,Fact 11292,UUID 1,VIGENTE,Cliente 422,INFORMACION_PROTEGIDA,Prod 3463,1.0,3.85,3.88,47.26,7.63,54.76,G03 ,PUE
Tienda 3,2025-06-10,Fact 11293,UUID 1,VIGENTE,Cliente 125,INFORMACION_PROTEGIDA,Prod 183,100.0,0.32,31.96,85.5,13.85,99.17,G03 ,PUE
Tienda 3,2025-06-10,Fact 11293,UUID 1,VIGENTE,Cliente 125,INFORMACION_PROTEGIDA,Prod 3464,1.0,37.4,37.82,87.34,13.83,99.04,G03 ,PUE
Tienda 3,2025-06-10,Fact 11293,UUID 1,VIGENTE,Cliente 125,INFORMACION_PROTEGIDA,Prod 169,30.0,0.55,16.32,85.4,13.59,101.24,G03 ,PUE
Tienda 3,2025-06-10,Fact 11294,UUID 1,VIGENTE,Cliente 430,INFORMACION_PROTEGIDA,Prod 2679,1.0,34.83,35.53,35.34,5.62,40.56,S01 ,PUE
Tienda 3,2025-06-11,Fact 11295,UUID 1,VIGENTE,Cliente 431,INFORMACION_PROTEGIDA,Prod 466,1.0,80.04,79.13,80.52,12.69,91.6,G03 ,PUE
Tienda 3,2025-06-14,Fact 11296,UUID 1,VIGENTE,Cliente 376,INFORMACION_PROTEGIDA,Prod 3315,1.0,77.42,78.3,78.76,12.58,90.11,G03 ,PUE
Tienda 3,2025-06-17,Fact 11297,UUID 1,VIGENTE,Cliente 410,INFORMACION_PROTEGIDA,Prod 565,75.0,0.32,23.43,311.12,50.54,367.95,G03 ,PUE
Tienda 3,2025-06-17,Fact 11297,UUID 1,VIGENTE,Cliente 410,INFORMACION_PROTEGIDA,Prod 618,150.0,0.3,45.68,311.39,50.24,365.33,G03 ,PUE
Tienda 3,2025-06-17,Fact 11297,UUID 1,VIGENTE,Cliente 410,INFORMACION_PROTEGIDA,Prod 293,150.0,0.47,69.98,311.83,50.87,365.57,G03 ,PUE
Tienda 3,2025-06-17,Fact 11297,UUID 1,VIGENTE,Cliente 410,INFORMACION_PROTEGIDA,Prod 96,100.0,0.15,14.93,311.72,50.33,358.97,G03 ,PUE
Tienda 3,2025-06-17,Fact 11297,UUID 1,VIGENTE,Cliente 410,INFORMACION_PROTEGIDA,Prod 907,4.0,40.41,159.38,311.77,50.25,366.78,G03 ,PUE
Tienda 3,2025-06-18,Fact 11298,UUID 1,VIGENTE,Cliente 399,INFORMACION_PROTEGIDA,Prod 1782,1.0,78.58,78.29,78.01,12.46,90.99,G03 ,PUE
Tienda 3,2025-06-18,Fact 11299,UUID 1,VIGENTE,Cliente 422,INFORMACION_PROTEGIDA,Prod 3264,5.0,1.38,6.93,9.66,1.55,11.02,G03 ,PUE
Tienda 3,2025-06-18,Fact 11299,UUID 1,VIGENTE,Cliente 422,INFORMACION_PROTEGIDA,Prod 474,5.0,0.54,2.76,9.56,1.54,11.08,G03 ,PUE
Tienda 3,2025-06-19,Fact 11300,UUID 1,VIGENTE,Cliente 125,INFORMACION_PROTEGIDA,Prod 1262,1.0,112.88,113.96,119.02,18.95,135.74,G03 ,PUE
Tienda 3,2025-06-19,Fact 11300,UUID 1,VIGENTE,Cliente 125,INFORMACION_PROTEGIDA,Prod 335,1.0,2.7,2.78,117.56,18.79,137.94,G03 ,PUE
Tienda 3,2025-06-19,Fact 11301,UUID 1,VIGENTE,Cliente 422,INFORMACION_PROTEGIDA,Prod 10,3.0,21.9,65.24,66.52,10.43,77.33,G03 ,PUE
Tienda 3,2025-06-24,Fact 11302,UUID 1,VIGENTE,Cliente 422,INFORMACION_PROTEGIDA,Prod 603,6.0,0.54,3.25,10.0,1.59,11.35,G03 ,PUE
Tienda 3,2025-06-24,Fact 11302,UUID 1,VIGENTE,Cliente 422,INFORMACION_PROTEGIDA,Prod 3465,3.0,1.66,4.91,9.73,1.59,11.39,G03 ,PUE
Tienda 3,2025-06-24,Fact 11302,UUID 1,VIGENTE,Cliente 422,INFORMACION_PROTEGIDA,Prod 108,3.0,0.54,1.67,9.81,1.56,11.34,G03 ,PUE
Tienda 3,2025-06-27,Fact 11303,UUID 1,VIGENTE,Cliente 125,INFORMACION_PROTEGIDA,Prod 10,1.0,22.13,21.65,27.11,4.33,30.89,G03 ,PUE
Tienda 3,2025-06-27,Fact 11303,UUID 1,VIGENTE,Cliente 125,INFORMACION_PROTEGIDA,Prod 3188,1.0,4.9,4.91,26.62,4.25,30.86,G03 ,PUE
Tienda 3,2025-06-27,Fact 11304,UUID 1,VIGENTE,Cliente 399,INFORMACION_PROTEGIDA,Prod 86,1.0,28.63,29.47,45.17,7.33,52.46,G03 ,PUE
Tienda 3,2025-06-27,Fact 11304,UUID 1,VIGENTE,Cliente 399,INFORMACION_PROTEGIDA,Prod 453,1.0,16.25,16.59,46.03,7.23,52.2,G03 ,PUE
Tienda 3,2025-07-01,Fact 11305,UUID 1,VIGENTE,Cliente 15,INFORMACION_PROTEGIDA,Prod 123,2.0,26.47,52.25,79.66,12.99,91.91,G03 ,PUE
Tienda 3,2025-07-01,Fact 11305,UUID 1,VIGENTE,Cliente 15,INFORMACION_PROTEGIDA,Prod 3397,1.0,27.29,27.01,79.01,12.74,93.01,G03 ,PUE
Tienda 3,2025-07-02,Fact 11306,UUID 1,VIGENTE,Cliente 125,INFORMACION_PROTEGIDA,Prod 10,3.0,21.69,65.86,95.44,15.38,110.31,G03 ,PUE
Tienda 3,2025-07-02,Fact 11306,UUID 1,VIGENTE,Cliente 125,INFORMACION_PROTEGIDA,Prod 3188,3.0,4.87,14.85,95.96,15.25,110.15,G03 ,PUE
Tienda 3,2025-07-02,Fact 11306,UUID 1,VIGENTE,Cliente 125,INFORMACION_PROTEGIDA,Prod 457,1.0,14.91,14.95,96.39,15.4,109.85,G03 ,PUE
Tienda 3,2025-07-02,Fact 11307,UUID 1,VIGENTE,Cliente 406,INFORMACION_PROTEGIDA,Prod 839,1.0,23.03,23.01,23.16,3.71,26.94,G03 ,PUE
Tienda 3,2025-07-02,Fact 11308,UUID 1,VIGENTE,Cliente 432,INFORMACION_PROTEGIDA,Prod 245,10.0,5.37,53.2,53.66,8.55,63.12,G03 ,PUE
Tienda 3,2025-07-02,Fact 11309,UUID 1,VIGENTE,Cliente 125,INFORMACION_PROTEGIDA,Prod 1877,1.0,66.34,64.89,64.97,10.41,76.4,G03 ,PUE
Tienda 3,2025-07-04,Fact 11310,UUID 1,VIGENTE,Cliente 422,INFORMACION_PROTEGIDA,Prod 333,10.0,2.87,28.66,28.93,4.71,33.51,G03 ,PUE
Tienda 3,2025-07-07,Fact 11311,UUID 1,VIGENTE,Cliente 422,INFORMACION_PROTEGIDA,Prod 3213,1.0,57.38,57.05,57.53,9.33,66.56,G03 ,PUE
